X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
0	-4	-1683	2.16136e-15	2.96496e-06	-1.99018e-07
6	-4	-1683	5.63645e-09	2.96074e-06	-1.98645e-07
-6	0	-1683	-2.11437e-15	2.96655e-06	1.07801e-15
0	0	-1683	2.71578e-15	2.97078e-06	-2.3511e-15
6	0	-1683	-4.63284e-15	2.96655e-06	-9.8736e-16
-6	4	-1683	5.63645e-09	2.96074e-06	1.98645e-07
0	4	-1683	2.23655e-15	2.96496e-06	1.99018e-07
6	4	-1683	-5.63646e-09	2.96074e-06	1.98645e-07
-6	-4	-1680	-6.02352e-09	3.11387e-06	-2.10554e-07
0	-4	-1680	2.64063e-15	3.11838e-06	-2.10956e-07
6	-4	-1680	6.02351e-09	3.11387e-06	-2.10554e-07
-6	0	-1680	3.67433e-15	3.12008e-06	-5.14329e-15
0	0	-1680	2.26475e-15	3.1246e-06	-6.84726e-16
6	0	-1680	-5.38461e-15	3.12008e-06	-3.82584e-15
-6	4	-1680	6.02352e-09	3.11387e-06	2.10554e-07
0	4	-1680	1.26863e-15	3.11838e-06	2.10956e-07
6	4	-1680	-6.02352e-09	3.11387e-06	2.10554e-07
-6	-4	-1677	-6.44089e-09	3.27622e-06	-2.23289e-07
0	-4	-1677	1.30623e-15	3.28104e-06	-2.23723e-07
6	-4	-1677	6.44089e-09	3.27622e-06	-2.23289e-07
-6	0	-1677	-2.78159e-15	3.28286e-06	-4.17623e-15
0	0	-1677	-4.68924e-15	3.2877e-06	-6.8798e-16
6	0	-1677	5.15909e-15	3.28286e-06	-2.88858e-15
-6	4	-1677	6.44089e-09	3.27622e-06	2.23289e-07
0	4	-1677	1.88883e-15	3.28104e-06	2.23723e-07
6	4	-1677	-6.44089e-09	3.27622e-06	2.23289e-07
-6	-4	-1674	-6.89125e-09	3.44842e-06	-2.36915e-07
0	-4	-1674	-1.47537e-15	3.45359e-06	-2.37383e-07
6	-4	-1674	6.89125e-09	3.44842e-06	-2.36915e-07
-6	0	-1674	1.13519e-14	3.45554e-06	4.74507e-15
0	0	-1674	2.02981e-15	3.46071e-06	2.68533e-16
6	0	-1674	-4.35093e-15	3.45554e-06	-2.26294e-15
-6	4	-1674	6.89125e-09	3.44842e-06	2.36915e-07
0	4	-1674	1.27804e-15	3.45359e-06	2.37383e-07
6	4	-1674	-6.89126e-09	3.44842e-06	2.36915e-07
-6	-4	-1671	-7.37753e-09	3.63118e-06	-2.51504e-07
0	-4	-1671	1.87947e-15	3.63671e-06	-2.52009e-07
6	-4	-1671	7.37753e-09	3.63118e-06	-2.51504e-07
-6	0	-1671	1.87946e-15	3.6388e-06	-3.1829e-15
0	0	-1671	2.81916e-15	3.64434e-06	5.45651e-16
6	0	-1671	-9.49108e-16	3.6388e-06	-3.47914e-16
-6	4	-1671	7.37753e-09	3.63118e-06	2.51504e-07
0	4	-1671	-4.86776e-15	3.63671e-06	2.52009e-07
6	4	-1671	-7.37754e-09	3.63118e-06	2.51504e-07
-6	-4	-1668	-7.90297e-09	3.82524e-06	-2.67132e-07
0	-4	-1668	-4.58584e-15	3.83116e-06	-2.67679e-07
6	-4	-1668	7.90296e-09	3.82524e-06	-2.67132e-07
-6	0	-1668	-1.53176e-15	3.8334e-06	-5.71056e-15
0	0	-1668	-2.65003e-15	3.83934e-06	3.0946e-16
6	0	-1668	-2.43387e-15	3.8334e-06	-2.61776e-15
-6	4	-1668	7.90296e-09	3.82524e-06	2.67132e-07
0	4	-1668	8.63606e-15	3.83116e-06	2.67679e-07
6	4	-1668	-7.90297e-09	3.82524e-06	2.67132e-07
-6	-4	-1665	-8.47109e-09	4.0314e-06	-2.83885e-07
0	-4	-1665	4.73622e-15	4.03775e-06	-2.84477e-07
