X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
0	0	-1677	-2.62184e-15	3.60549e-06	-7.45677e-15
6	0	-1677	-1.71027e-15	3.60024e-06	-9.51037e-15
-6	4	-1677	6.99729e-09	3.59306e-06	2.42899e-07
0	4	-1677	-8.28836e-15	3.5983e-06	2.43368e-07
6	4	-1677	-6.9973e-09	3.59306e-06	2.42899e-07
-6	-4	-1674	-7.48491e-09	3.78036e-06	-2.57643e-07
0	-4	-1674	-2.33053e-15	3.78597e-06	-2.5815e-07
6	-4	-1674	7.48491e-09	3.78036e-06	-2.57643e-07
-6	0	-1674	2.94132e-15	3.78805e-06	-9.63533e-15
0	0	-1674	1.10889e-15	3.79367e-06	-8.89818e-15
6	0	-1674	5.71355e-15	3.78805e-06	-9.51884e-15
-6	4	-1674	7.4849e-09	3.78036e-06	2.57643e-07
0	4	-1674	-3.39239e-15	3.78597e-06	2.5815e-07
6	4	-1674	-7.48491e-09	3.78036e-06	2.57643e-07
-6	-4	-1671	-8.01128e-09	3.97908e-06	-2.73423e-07
0	-4	-1671	-1.00551e-15	3.98508e-06	-2.73971e-07
6	-4	-1671	8.01129e-09	3.97908e-06	-2.73423e-07
-6	0	-1671	-2.75339e-15	3.98731e-06	-1.14814e-14
0	0	-1671	-4.26634e-15	3.99333e-06	-7.50312e-15
6	0	-1671	4.6892e-15	3.98731e-06	-1.12535e-14
-6	4	-1671	8.01129e-09	3.97908e-06	2.73423e-07
0	4	-1671	-6.67187e-16	3.98508e-06	2.73971e-07
6	4	-1671	-8.01129e-09	3.97908e-06	2.73423e-07
-6	-4	-1668	-8.57992e-09	4.19002e-06	-2.90324e-07
0	-4	-1668	5.68532e-15	4.19645e-06	-2.90915e-07
6	-4	-1668	8.57991e-09	4.19002e-06	-2.90324e-07
-6	0	-1668	-4.56705e-15	4.19884e-06	-8.20113e-15
0	0	-1668	7.98763e-16	4.20528e-06	-9.12944e-15
6	0	-1668	3.07288e-15	4.19884e-06	-1.01285e-14
-6	4	-1668	8.5799e-09	4.19002e-06	2.90324e-07
0	4	-1668	7.04812e-16	4.19645e-06	2.90915e-07
6	4	-1668	-8.57991e-09	4.19002e-06	2.90324e-07
-6	-4	-1665	-9.1946e-09	4.41405e-06	-3.08435e-07
0	-4	-1665	-7.70575e-16	4.42094e-06	-3.09075e-07
