X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
0	-4	-1674	5.63784e-17	3.21289e-06	-2.2225e-07
6	-4	-1674	6.45969e-09	3.20805e-06	-2.2181e-07
-6	0	-1674	-1.93583e-15	3.21474e-06	-1.16727e-15
0	0	-1674	-3.34543e-15	3.21959e-06	-1.03013e-15
6	0	-1674	-2.19894e-15	3.21474e-06	1.75914e-16
-6	4	-1674	6.45969e-09	3.20805e-06	2.2181e-07
0	4	-1674	-1.68211e-15	3.21289e-06	2.2225e-07
6	4	-1674	-6.4597e-09	3.20805e-06	2.2181e-07
-6	-4	-1671	-6.91665e-09	3.37917e-06	-2.35523e-07
0	-4	-1671	-1.96402e-15	3.38435e-06	-2.35998e-07
6	-4	-1671	6.91665e-09	3.37917e-06	-2.35523e-07
-6	0	-1671	3.09169e-15	3.38634e-06	-8.92749e-16
0	0	-1671	-4.63283e-15	3.39153e-06	-3.97688e-15
6	0	-1671	-4.14419e-15	3.38634e-06	-2.55767e-15
-6	4	-1671	6.91665e-09	3.37917e-06	2.35523e-07
0	4	-1671	4.56704e-15	3.38435e-06	2.35998e-07
6	4	-1671	-6.91665e-09	3.37917e-06	2.35523e-07
-6	-4	-1668	-7.41048e-09	3.56091e-06	-2.50216e-07
0	-4	-1668	-4.41671e-16	3.56647e-06	-2.5073e-07
6	-4	-1668	7.41048e-09	3.56091e-06	-2.50216e-07
-6	0	-1668	4.32264e-16	3.5686e-06	-6.08443e-15
0	0	-1668	-3.20446e-15	3.57416e-06	-1.25167e-15
6	0	-1668	2.28353e-15	3.5686e-06	1.22567e-15
-6	4	-1668	7.41048e-09	3.56091e-06	2.50216e-07
0	4	-1668	-2.54664e-15	3.56647e-06	2.5073e-07
6	4	-1668	-7.41049e-09	3.56091e-06	2.50216e-07
-6	-4	-1665	-7.94452e-09	3.75404e-06	-2.65971e-07
